prod	pci_rca	pci_rpop	complexity12_rca	complexity12_rpop
7901	-0.544980384650515	-0.6634443921198208	0.3699625485378322	0.046160166615928235
7902	-0.6031972088227239	-0.006604532920184989	0.2276158515878203	0.5862463156757143
7905	0.15198825217475975	0.486408341647645	0.8768562783095236	1.7632097847454367
7907	0.32343637553113036	0.4614850268475142	0.7401501889464139	1.2652283945712512
8001	-0.6661570952039555	0.2691780945145345	0.3680634019017695	1.7027376740719766
8003	0.5573661506056226	0.44684133504605356	1.0328949652173052	1.492269136914076
8101	0.6967995650109878	0.5701927911324061	0.6545399472087665	0.9196486770774062
8102	0.7458827658447411	0.46837736952122033	1.4607007051296468	1.2960206760464563
8103	0.7625901127332125	0.43094931715047413	1.6088771044820926	1.1316445865061566
8104	0.9746027896636782	0.899993717078146	2.2068079814867905	2.840907738292364
8105	-1.1514533809993523	-0.9065885756190456	0.12824842572008782	0.08518819999812538
8108	0.7364495816311639	0.8777248090237989	1.8096254394632783	2.288172895060861
8111	-0.3944969097942394	0.4142394933202177	1.3717360476355727	1.381201929063639
8112	-0.12352682135131672	0.10545212498690752	0.6961490228993831	0.6962984704464248
8113	1.7198237137782548	0.8742638981418155	3.338070719229752	2.023869296613489
8201	-0.2502876602984945	-0.0046898308853377335	0.294530901912591	0.4580241683792535
8202	1.2230308015269022	0.9773091404682327	1.8036477232192192	2.2814996396101055
8203	0.4095969328175222	0.2775701802555951	1.2742039339755287	0.6930766681328432
8204	0.7233061165856964	0.3849097773625572	0.44495976671838483	0.25236706457017066
8205	0.7344490688469232	0.4689103089851589	0.18630841859534744	0.5864791936829751
8206	-0.24625746944063762	-0.0016603934545707305	0.19124656999485734	0.11392955137337751
8207	1.533461112461036	0.4634174420781832	1.9361538224632497	0.7136859930607002
8208	1.6130554882439219	0.7026080162234105	1.9195506340730548	1.362201129367856
8209	1.908620429635833	1.1292422340158406	3.579949840540621	3.532489382846282
8211	0.9053533290699176	0.9946662584771291	2.31349913968102	2.2080815915067644
8212	-0.005890829257303542	0.5718479921385347	0.6483898932191696	1.2378123992739263
8213	0.8137652702854388	0.7081257612630797	4.937712957989205	1.6197816536000635
8214	0.6394639967165389	0.6786056276869733	3.7526925084013945	1.1803883631156666
8215	-0.14143435510206023	0.8231358415091652	3.526219399070657	2.0509228072034014
8301	0.6227928919914396	0.6856928709885938	1.280886333944144	1.3367955294338576
8302	0.9652086415058765	0.6953752730487517	2.0395458638623443	1.4132774330129876
8303	0.5164383593118461	0.5698528422785608	1.4714125852155884	1.2165831814883559
8305	0.6017309110208873	0.6864775882950979	1.1887814159563477	1.2052267392116864
8306	-0.649452862525058	0.33547792936163484	0.894109364129522	0.2986506447952989
8307	0.23121441682295418	0.5688822386874224	0.2233783438908125	0.2925520807662813
8308	0.36458098042414283	0.5522961301523296	1.0180363138341004	1.175931229792187
8309	0.01094330539185321	-0.10455657563836793	0.2635653104965244	0.4198073640078143
8310	0.2878009449427597	0.42753031354438714	0.7474956761239353	0.9255872735120454
8311	0.3710624448850722	0.24038424624576502	0.553481593271881	0.7147496445326766
8401	1.357057483697757	1.1135041250504667	4.406792580839027	6.636440481905565
8402	0.6429978429852279	0.5417895630853897	1.1381821144798465	0.4322179334010522
8403	0.7520570961310566	0.7234386060974951	1.5689844912902662	1.9859423676519081
8404	0.5584146334845758	0.880007052200596	1.5430229989927347	1.6912594643181615
8405	-0.098262233676132	0.200368364044001	0.1970746595818967	0.3429543311830329
8406	1.6128273331456526	0.584989771668871	1.7958256344813892	1.2002043443511075
8407	1.1786446880879229	0.629038924457623	1.5216437916808971	1.330801725743008
8408	1.405546027077194	0.7782376600990097	0.04009095555730813	0.8693903044048807
8409	1.1567343532275614	0.828513628222042	2.0531437760808204	1.2602627462456757
8410	0.2778319384189544	0.05820491117648069	0.6172913807353323	0.4580889828142432
8411	1.0157308941036833	0.6918668488797259	0.886913930236988	0.8971622306806295
8412	0.8546529719005036	0.7556266887921327	1.0625315696056783	1.1172753194459504
8413	1.2612323346523333	0.6377287685227466	1.721039398477649	0.9700886635913107
8414	1.5761154153062236	0.8409370153771918	2.5138041852563435	1.0955650431539936
8415	1.1352554873473566	0.829925212276239	1.604736312505869	1.5770595760304196
8416	1.5220437741444017	0.8430679800506798	2.9607275049066626	1.4656931971454878
8417	0.9139993956359328	0.6064014237657573	1.1817894267401985	1.1936048444021141
8418	0.507999985367439	0.36436061891382926	0.8712893366115729	0.8706984605486014
8419	1.528813571034175	0.5424226831757105	1.7471574079973469	0.8603849995072026
8420	1.478561363809162	0.8369311073649564	1.878841292446538	1.5371788725618474
8421	1.1063706271596574	0.7053085526883537	1.5100225888652354	1.346487620264303
8422	1.4150079375798201	0.8695864551757805	3.7565387185444505	1.5097218956601368
8423	0.767560785092268	0.7181185733335238	1.4484429699842813	1.21115442638408
8424	1.405384560174832	0.6174258139958622	1.3292491168190814	0.9816891894032426
8425	0.8594711941269523	0.4570952736015768	1.663994680579175	0.6342153301024454
8426	0.2628675477849663	0.11686146921525213	0.26681482813911855	0.3928938974023996
8427	1.5870633851812412	0.9086047822361203	1.756266996186309	1.5001299585278123
8428	1.0528701898115762	0.7031283855815663	0.7759046128874149	1.1035315408078976
8429	0.0467619339206842	0.5552937287152103	0.2111975165731893	0.8429086774092118
8430	-0.6933780187307695	-0.22485183690854102	0.10748676374250044	0.20666338077112026
8431	0.6791683579235812	0.08468527624159501	0.34685890815568027	0.3434514955512478
8432	0.47026085281468055	0.45600055481674706	0.5711309067767028	0.8338188538543897
8433	0.967462939471018	0.8477742216179432	1.4564566222936781	1.7752554003760344
8434	0.5873014095549716	0.3080602676394604	0.47988872514877895	1.0705918101556184
8436	0.6938741668402647	0.6540784266446479	0.5265732117085724	1.3550338902351018
8437	-0.21766461744006665	0.07224547009776085	0.33115352397204034	0.6076958932283864
8438	0.3545924516847147	0.36062488347272137	0.29312597171217125	0.5083316643253996
8439	1.7397301449553464	0.9191445476170013	3.8657518185564768	2.1351998050920584
8440	1.129084954855351	0.7494156576021753	0.9654749122055584	0.7612851141905596
8441	1.6736305255827255	0.7886768185873638	3.6493262421244865	1.6313131375047332
8442	1.146871326011565	0.7557579060339579	1.8195435184927875	1.4641811443747628
8443	1.3264670483313843	0.9195999740735512	2.8406971553779488	1.6297772608218295
8444	2.1992690008696223	0.9864493340215574	6.9858761685500586	3.892344260550024
8445	1.0107926475244877	0.6949745281863938	2.6962119356445147	2.144625690441715
8446	1.3175894202141007	0.7578299245804139	2.405081496883968	2.4042510918550826
8447	0.8583923433372781	0.7229058327149944	2.2174113576871024	1.6954187946613126
8448	1.3198258062757824	0.8491946223033823	2.472674470228194	1.5010950081882577
8449	1.1291221561373512	1.1974184415143716	0.6324505238215855	3.5748107622474654
8450	0.6705868334046197	0.6426051503552758	1.1987457934565842	1.5523603330554219
8451	1.3292830780776712	0.8961166890546459	2.471018874543494	1.796848177503847
8452	0.5301739860661447	0.32761246465074256	1.8839073105134703	0.9008034904583179
8453	-0.18253772234177984	0.13309528833351153	0.8403971981700274	0.7386576785706673
8454	0.9720208700188447	0.6123462342033688	1.4535702099065908	1.1706649731168548
8455	0.7541552097603482	0.6177194127616484	0.5882172181181496	1.1174207745080023
8456	1.5769546741065152	0.9070645085602337	2.3002732569316158	1.6542196158244242
8457	2.3281581631891246	1.1465586896248057	8.333116161525005	3.6834353827741806
8458	1.323364085179928	1.0312091088562005	1.8502079008134638	1.987241233019965
8459	0.6475485471871639	0.3577120197311703	0.8182505505263066	0.3986864806989128
8460	1.9657693532221612	1.0235154737876435	4.8903295319278834	2.804473793385133
8461	1.453135914730377	0.8422653417760377	2.939407863279986	1.5969918865110642
8462	1.2634496652673775	0.7247291111409723	1.8563464082777301	1.252246085432478
8463	0.8521340968374757	0.6035559267428744	1.5532776531335015	1.1548444454757867
8464	0.9560619809804058	0.539333072886668	1.8097561833373748	0.9839508633167383
