0102	0104	20	0.9999759580144216
0102	0201	20	0.9988146344137065
0102	0202	13	0.9983569836440381
0102	0204	11	0.9971658640117915
0102	0206	16	0.9938626006836184
0102	1008	19	0.9913519963543845
0102	1205	16	0.995255262692171
0102	2612	3	0.996873964785597
0102	4102	18	0.9912971209498462
0104	0106	17	0.9993192319497337
0104	0204	10	0.9998852782934724
0104	0701	15	0.9979463825614209
0104	0704	13	0.9953448191498366
0104	0707	11	0.9944737889669811
0104	0809	13	0.9958492988084061
0104	0813	14	0.9945472139232472
0104	1001	11	0.9951451918656818
0104	1301	10	0.9918657309288668
0104	2204	10	0.9972949749043675
0104	2515	14	0.9996016999039811
0104	2602	5	0.9923149341349725
0104	2612	3	0.9995575033881691
0104	4102	20	0.9999986820126476
0104	4103	16	0.9983409123167464
0104	4105	19	0.9999908340789652
0104	4106	13	0.9995528810464277
0104	5202	12	0.9970498867627742
0104	5702	10	0.9920074719131569
0104	6405	12	0.9933816205158583
0104	7108	11	0.9911729693578534
0104	7206	9	0.9952800476004487
0106	0204	11	0.9966749886355304
0106	0305	21	0.9904119195628682
0106	0603	11	0.9923699049804605
0106	0701	21	0.9938164795908105
0106	0703	20	0.9997874410975349
0106	0708	19	0.9978557697522258
0106	0713	19	0.9990387070894782
0106	0801	14	0.9989676936428079
0106	0804	20	0.9953547733502776
0106	1006	14	0.9988332195917101
0106	1101	25	0.9932151597402125
0106	1202	17	0.9998686532258148
0106	1207	23	0.9996657988872318
0106	1209	18	0.9924790422688964
0106	1212	25	0.9999115967858755
0106	1301	23	0.9999955923485382
0106	1511	9	0.9935804913207127
0106	2207	20	0.9951182558399381
0106	2515	18	0.9968592149991348
0106	2523	27	0.993975120302721
0106	2610	8	0.9932561473906709
0106	2615	11	0.993086374315096
0106	2709	11	0.9992284539710556
0106	4102	20	0.9974800987815884
0106	4103	25	0.999149700361051
0106	4105	24	0.9998259409075008
0106	4106	21	0.9999401970428735
0106	5201	16	0.9996519494200397
0106	5202	19	0.9987504840654204
0106	7108	26	0.9999981934494735
0106	9706	14	0.9944453689845307
0106	2510	10	0.9987106343631782
0106	6103	16	0.9905074188945275
0106	2605	5	0.999275034276088
0101	0201	13	0.9994838482662507
0101	0202	7	0.9930491491499556
0101	0204	6	0.9910220664530974
0101	0206	12	0.9995817491095015
0101	0208	10	0.993863873811088
0101	0402	13	0.9998325922692651
0101	0404	11	0.9956219019234142
0101	0405	13	0.9997504685690526
0101	1109	7	0.9968299930989
0101	1502	8	0.9996813278437887
0101	1901	11	0.9942264651870072
0101	2004	7	0.9975764976423405
0101	2612	2	0.9966632188306837
0101	2844	7	0.998330107777357
0101	2937	7	0.9965924788337328
0101	3002	8	0.9962479008894466
0101	3501	10	0.9998855919796691
0101	3502	12	0.9999586408227163
0101	3504	9	0.9951435033596864
0101	3507	9	0.9951502932067623
0101	3703	5	0.9925281051273089
0101	3707	5	0.9903820415701516
0101	3815	8	0.9902393361480444
0101	3819	7	0.9905795133890483
0101	3822	9	0.9952712423280857
0101	9021	8	0.99507664781039
0201	0202	15	0.9999877500966937
0201	0203	14	0.9976339158261633
0201	0206	19	0.9999787414805009
0201	0402	15	0.9980680461146858
0201	0404	15	0.9941749125405682
0201	0405	16	0.9988500099831154
0201	0511	18	0.9960264456040997
0201	1201	7	0.9990104828063093
0201	1502	12	0.999957562873247
0201	1602	17	0.9916829363485077
0201	2004	9	0.9959475515713999
0201	2301	14	0.9933306954054779
0201	3501	12	0.9995168121955935
0201	3502	12	0.9971259775858274
0201	3503	14	0.9966812321412821
0202	0204	7	0.9987913568762093
0202	0206	12	0.9998596556684368
0202	0402	9	0.9937062821702103
0202	0405	9	0.991815384761835
0202	0713	9	0.9934734088675109
0202	1005	8	0.9961785092131894
0202	1006	7	0.9952272435481821
0202	1007	6	0.9983981821673366
0202	1102	13	0.9959843744808199
0202	1201	6	0.999846134806015
0202	1502	10	0.9999958554707863
0202	1602	11	0.9915867845770865
0202	2301	10	0.9971283618487929
0202	2304	5	0.9958384125848283
0202	2401	10	0.9909695670781902
0202	2612	2	0.9975873195304176
0202	2829	5	0.9907150129660766
0202	3301	11	0.9948319342100811
0202	3501	8	0.9991603073003181
0202	3502	8	0.9967224231688798
0202	3808	9	0.9933968805688755
0202	4104	12	0.99210943385856
0202	5201	7	0.9924584817085028
0203	0206	13	0.998360476713185
0203	0209	14	0.9995266315479722
0203	0210	11	0.9967135429330178
0203	1501	12	0.9901434539010348
0203	3002	9	0.9928646539540186
0203	8802	7	0.9955727390750809
0203	9021	9	0.9905724844653053
0204	0206	11	0.999896557847468
0204	0303	10	0.9912909579684654
0204	0307	11	0.9987150761692373
0204	0409	11	0.998890776851967
0204	0701	10	0.9946469508210083
0204	0703	9	0.9986412831065804
0204	0710	10	0.9967694664120252
0204	0712	9	0.9991391801027104
0204	0713	8	0.9938258505591488
0204	1007	6	0.9994171122625228
0204	1207	9	0.9931267525438793
0204	1301	9	0.9990661766485197
0204	1502	6	0.9988670872510382
0204	2204	8	0.9988036504909734
0204	2301	8	0.9923438960837693
0204	2501	10	0.9938577775750472
0204	2515	9	0.9975772869455584
0204	2523	12	0.9913680391856595
0204	2602	4	0.995193669974364
0204	2603	7	0.9954259382359489
0204	2607	7	0.9908056834998195
0204	2612	2	0.9985369331078265
0204	2615	7	0.9992756314245121
0204	2620	8	0.9909350797590436
0204	4101	13	0.9985922357686333
0204	4102	15	0.9999975986259803
0204	4103	11	0.9967503726262292
0204	4105	11	0.9991656864275025
0204	4107	11	0.9990195879009778
0204	4302	8	0.9902760486238794
0204	5101	8	0.9996738146064612
0204	5201	6	0.9903412367800263
0204	5202	8	0.9929077216540403
0204	7402	6	0.9967731738214872
0206	0208	12	0.9901291271961626
0206	0402	12	0.9920954279593499
0206	0504	18	0.9998398893790226
0206	0511	18	0.9991929054709136
0206	1201	6	0.99812190550639
0206	1214	7	0.9953328875834466
0206	1502	11	0.9999554719336865
0206	2301	15	0.9993312650921142
0206	2501	15	0.9901829087955762
