0102	0104	34	0.996785542511474
0102	0201	37	0.9813932239554145
0102	0202	33	0.9589787239070825
0102	0807	34	0.918273317416586
0102	4101	44	0.9543795271033632
0102	4106	24	0.9009401716569158
0104	0106	39	0.9732161290435773
0104	0204	25	0.9935360239678019
0104	0401	31	0.9125170844939567
0104	0403	35	0.962630816388192
0104	0406	33	0.942317819487442
0104	0409	32	0.9360517799597615
0104	0504	30	0.9238424916478973
0104	0701	34	0.9686098822547111
0104	0704	30	0.961220131782508
0104	0706	29	0.9178547157460539
0104	0707	26	0.9542439636678343
0104	0708	29	0.9192180556714659
0104	0709	37	0.9684563635559197
0104	0805	29	0.9538284634612657
0104	0808	30	0.9304614000101165
0104	0809	29	0.9602129102874184
0104	0910	36	0.9505194915321181
0104	1207	35	0.9603469204439868
0104	2001	34	0.9079594226604506
0104	2002	30	0.9345097905351807
0104	2503	28	0.933094757731
0104	2510	13	0.9064375293354452
0104	2515	27	0.9776607704344785
0104	2602	12	0.9229179289106602
0104	2610	10	0.9080492281462457
0104	2814	24	0.9371041194011493
0104	3303	30	0.923991302710645
0104	4102	34	0.9980432901215505
0104	4105	34	0.9991949286060281
0104	4106	28	0.9996492451956595
0104	5101	26	0.9103499863645064
0104	6801	29	0.9485996867282658
0104	6802	32	0.9457662312356224
0104	7402	16	0.9017717209208398
0104	7602	39	0.9264811970975021
0104	5705	32	0.898451365892451
0106	2510	22	0.9031789968220556
0106	2601	21	0.9409346817807979
0106	4102	46	0.9362373994197888
0106	4105	45	0.9565965968938315
0106	4106	32	0.9051825697888316
0106	4402	57	0.9339994759820572
0106	4819	66	0.9072545137493471
0106	7102	22	0.903396798677995
0106	7204	72	0.9730073576745989
0106	7404	72	0.9484379523852837
0106	7602	70	0.9615835619729471
0106	7902	63	0.9058074030076566
0201	0202	36	0.9953219469351682
0201	0203	34	0.9683028102050074
0201	0206	38	0.979707734068622
0201	0209	31	0.9390029342452054
0201	0210	32	0.9020948164851676
0201	0405	36	0.921738675138401
0201	0406	39	0.9127820766568916
0201	0504	38	0.9504059538532341
0201	0707	30	0.9167877020277824
0201	1001	36	0.933160605665418
0201	1004	31	0.9644907357954737
0201	1007	18	0.9531083571364305
0201	1107	30	0.9812704190282954
0201	1201	16	0.9688276295792789
0201	1204	27	0.9480867754663713
0201	1205	32	0.9821637148547291
0201	1206	31	0.9137512749863352
0201	1208	32	0.9181732054897216
0201	1501	30	0.9403806464472236
0201	1502	32	0.9872773650728391
0201	1703	35	0.9073420378394799
0201	2301	39	0.9586954417098716
0201	2304	27	0.9273345933329192
0201	2306	36	0.9039873456249419
0201	4101	40	0.9221782380814875
0202	0204	24	0.9438460095123853
0202	0206	36	0.98096883116357
0202	1007	16	0.922203888107367
0202	1201	14	0.9395061669207362
0202	1204	24	0.9073887030107027
0202	1502	27	0.9449407172488333
0202	2304	25	0.9146322344232464
0202	2701	16	0.917026304848605
0202	3501	26	0.9434533311056768
0202	2827	35	0.8768226654225181
0203	0209	33	0.9704732477674644
0203	0210	33	0.9259660194093464
0203	1004	29	0.9190966464350447
0203	1107	27	0.928801426307839
0203	1205	28	0.9052346148203275
0203	1501	32	0.9716795112787602
0203	4416	30	0.9136352712250984
0203	8606	27	0.9093968998445647
0203	4903	36	0.844774274309277
0204	0504	28	0.9007082549876276
0204	0805	26	0.9062751916969295
0204	0806	25	0.9234136293014404
0204	0809	26	0.9170935920747684
0204	1202	20	0.9179210021779096
0204	1205	24	0.9629897410755109
0204	1509	22	0.9537640286146549
0204	2515	23	0.9169291291399377
0204	2526	22	0.9196150767599346
0204	2607	15	0.9166235591264136
0204	3001	20	0.9044256349441637
0204	4102	28	0.975273314962388
0204	4105	26	0.9651371272207034
0204	4106	23	0.9938726626799168
0204	4303	26	0.9130315529998482
0204	4503	19	0.9032094844766501
0204	5101	28	0.9755211833128686
0204	5105	21	0.9775764000784659
0206	0504	42	0.958147675342877
0206	1502	33	0.9723172603962499
0206	2301	41	0.9311880711703582
0206	2937	29	0.9159092650710838
0206	4301	30	0.905337770160269
0101	0208	38	0.9054657023266509
0101	2937	29	0.9353310874017708
0208	2604	13	0.9088723439491203
0103	0209	23	0.9055404874720746
0103	0707	23	0.9091136895110731
0103	1004	22	0.9064611960489841
0103	1205	22	0.921011938483701
0103	1206	24	0.9144438454420778
0103	1501	24	0.9556547206206968
0103	2003	21	0.959272107770957
0209	0210	32	0.9340459567519204
0209	1004	30	0.965488475110525
0209	1205	29	0.9582895432984483
0209	1501	31	0.9744290768603798
0209	2304	27	0.9504197490281802
0209	4416	30	0.9446569079138372
0209	4504	33	0.9172197936309958
0209	8604	29	0.9036741469657532
0209	8606	26	0.9123052184525371
0209	8403	33	0.8694572581232368
0210	1004	30	0.9188511557437876
0210	1205	30	0.933968623604544
0210	1501	31	0.9364152440523024
0210	4704	24	0.9008233198247725
0210	4705	21	0.9237840115882969
0210	8604	32	0.9240380949406398
0210	6903	38	0.8369169421984956
0301	0302	47	0.9050084782841568
0301	0305	50	0.9231335866820205
0301	0307	46	0.929229594875542
0301	1513	25	0.9311956719419027
0301	1604	49	0.9070828938674189
0301	8538	48	0.8222365767065362
0302	0303	59	0.9990478509031039
0302	0304	52	0.9793564885054227
0302	0305	57	0.9905454528796056
0302	0306	53	0.9980959680556611
0302	0307	54	0.9950710383028759
0302	0511	54	0.9400292360334881
0302	0604	46	0.9375487500552905
0302	0804	41	0.9062457487986345
0302	0807	41	0.9434639994400729
0302	1504	42	0.9126874985689978
0302	1511	22	0.9283895264969793
0302	1513	29	0.9875567840528467
0302	1517	53	0.9035320508224126
0302	1604	52	0.954024258378791
0302	1605	45	0.9157417596445111
0302	2301	49	0.969440658986607
0302	2515	36	0.9090629718778487
0302	2601	18	0.9208149252992087
0302	2603	21	0.9200797137576326
0302	2709	26	0.9423029927014149
0302	3915	59	0.9277107507426008
0302	7108	48	0.9043947641060114
0302	7204	62	0.9573055836733659
0302	7404	65	0.9664800165722579
0302	7602	61	0.9525794656252815
0302	8902	43	0.9480250212929432
0302	8903	50	0.9326429326391052
0302	8905	38	0.9024240601053688
0302	8907	55	0.9159829384553949
0303	0304	57	0.99809101286159
0303	0305	61	0.9988219550570141
0303	0306	57	0.999844963917995
0303	0307	56	0.9986699961187525
0303	0714	27	0.9607145747611686
0303	0804	40	0.900143131878484
0303	1102	52	0.9115480864286415
0303	1207	51	0.9516414016187962
0303	1504	42	0.9312135596930983
