758	"2116"	"Sheep and lamb skin with the wool on, raw, whether or not split"	"4digit"	112
759	"2117"	"Sheep and lamb skin without the wool, raw, whether or not split"	"4digit"	112
760	"2119"	"Hides and skins, nes; waste and used leather"	"4digit"	112
761	"2120"	"Furskins, raw"	"4digit"	112
762	"2221"	"Groundnuts, green"	"4digit"	113
763	"2222"	"Soya beans"	"4digit"	113
764	"2223"	"Cotton seeds"	"4digit"	113
765	"2224"	"Sunflower seeds"	"4digit"	113
766	"2225"	"Sesame seeds"	"4digit"	113
767	"2226"	"Rape and colza seeds"	"4digit"	113
768	"2231"	"Copra"	"4digit"	113
769	"2232"	"Palm nuts and kernels"	"4digit"	113
770	"2234"	"Linseed"	"4digit"	113
771	"2235"	"Castor oil seeds"	"4digit"	113
772	"2238"	"Oil seeds and oleaginous fruits, nes"	"4digit"	113
773	"2239"	"Flour or meals of oil seeds or oleaginous fruit, non-defatted"	"4digit"	113
774	"2320"	"Natural rubber latex; natural rubber and gums"	"4digit"	114
775	"2331"	"Synthetic rubber, latex; factice derived from oils"	"4digit"	114
776	"2332"	"Reclaimed rubber, waste, scrap of unhardened rubber"	"4digit"	114
777	"2440"	"Cork, natural, raw and waste"	"4digit"	115
778	"2450"	"Fuel wood and wood charcoal"	"4digit"	115
779	"2460"	"Pulpwood (including chips and wood waste)"	"4digit"	115
780	"2471"	"Sawlogs and veneer logs, of coniferous species"	"4digit"	115
781	"2472"	"Sawlogs and veneer logs, of non-coniferous species"	"4digit"	115
782	"2479"	"Pitprops, poles, piling, post and other wood in the rough, nes"	"4digit"	115
783	"2481"	"Railway or tramway sleepers (ties) of wood"	"4digit"	115
784	"2482"	"Wood of coniferous species, sawn, planed, tongued, grooved, etc"	"4digit"	115
785	"2483"	"Wood, non-coniferous species, sawn, planed, tongued, grooved, etc"	"4digit"	115
786	"2511"	"Waste paper and paperboard, etc"	"4digit"	116
787	"2512"	"Mechanical wood pulp"	"4digit"	116
788	"2516"	"Chemical wood pulp, dissolving grades"	"4digit"	116
789	"2517"	"Chemical wood pulp, soda or sulphate"	"4digit"	116
790	"2518"	"Chemical wood pulp, sulphite"	"4digit"	116
791	"2519"	"Other cellulosic pulps"	"4digit"	116
792	"2613"	"Raw silk (not thrown)"	"4digit"	117
793	"2614"	"Silk worm cocoons and silk waste"	"4digit"	117
794	"2631"	"Raw cotton, excluding linters, not carded or combed"	"4digit"	117
795	"2632"	"Cotton linters"	"4digit"	117
796	"2633"	"Cotton waste, not carded or combed"	"4digit"	117
797	"2634"	"Cotton, carded or combed"	"4digit"	117
798	"2640"	"Jute, other textile bast fibres, nes, raw, processed but not spun"	"4digit"	117
799	"2651"	"Flax and ramie, flax tow, ramie noils, and waste"	"4digit"	117
800	"2652"	"True hemp, raw or processed but not spun, its tow and waste"	"4digit"	117
801	"2654"	"Sisal, agave fibres, raw or processed but not spun, and waste"	"4digit"	117
802	"2655"	"Manila hemp, raw or processed but not spun, its tow and waste"	"4digit"	117
803	"2659"	"Vegetable textile fibres, nes, and waste"	"4digit"	117
804	"2665"	"Discontinuous synthetic fibres, not carded or combed"	"4digit"	117
805	"2666"	"Continuous filament tow for synthetic (discontinuous) fibres"	"4digit"	117
806	"2667"	"Discontinuous synthetic fibres, carded or combed"	"4digit"	117
807	"2671"	"Regenerated fibre suitable for spinning"	"4digit"	117
808	"2672"	"Waste of man-made fibres, not carded or combed"	"4digit"	117
809	"2681"	"Wool greasy or fleece-washed of sheep or lambs"	"4digit"	117
810	"2682"	"Wool degreased, uncombed of sheep or lambs"	"4digit"	117
811	"2683"	"Fine animal hair, not carded or combed"	"4digit"	117
812	"2685"	"Horsehair and other coarse animal hair, not carded or combed"	"4digit"	117
813	"2686"	"Waste of sheep's or lambs' wool, or of other animal hair, nes"	"4digit"	117
814	"2687"	"Sheep's or lambs' wool, or of other animal hair, carded or combed"	"4digit"	117
815	"2690"	"Old clothing and other old textile articles; rags"	"4digit"	117
816	"2711"	"Animal or vegetable fertilizer, crude"	"4digit"	118
817	"2712"	"Natural sodium nitrate"	"4digit"	118
818	"2713"	"Natural calcium phosphates, natural aluminium, etc"	"4digit"	118
819	"2714"	"Potassium salts, natural, crude"	"4digit"	118
820	"2731"	"Building and monumental (dimension) stone, roughly squared, split"	"4digit"	118
821	"2732"	"Gypsum, plasters, limestone flux and calcareous stone"	"4digit"	118
822	"2733"	"Sands, excluding metal-bearing sands"	"4digit"	118
823	"2734"	"Pebbles, gravel, crushed or broken stone, etc"	"4digit"	118
824	"2741"	"Sulphur (other than sublimed, precipitated or colloidal)"	"4digit"	118
825	"2742"	"Iron pyrites, unroasted"	"4digit"	118
826	"2771"	"Industrial diamonds"	"4digit"	118
827	"2772"	"Other natural abrasives"	"4digit"	118
828	"2782"	"Clay and other refractory minerals, nes"	"4digit"	118
829	"2783"	"Common salt; pure sodium chloride; salt liquors; sea water"	"4digit"	118
830	"2784"	"Asbestos"	"4digit"	118
831	"2785"	"Quartz, mica, felspar, fluorspar, cryolite and chiolite"	"4digit"	118
832	"2786"	"Slag, scalings, dross and similar waste, nes"	"4digit"	118
833	"2789"	"Minerals, crude, nes"	"4digit"	118
834	"2814"	"Roasted iron pyrites"	"4digit"	119
835	"2815"	"Iron ore and concentrates, not agglomerated"	"4digit"	119
836	"2816"	"Iron ore agglomerates"	"4digit"	119
837	"2820"	"Waste and scrap metal of iron or steel"	"4digit"	119
838	"2860"	"Ores and concentrates of uranium and thorium"	"4digit"	119
839	"2871"	"Copper ore and concentrates; copper matte; cement copper"	"4digit"	119
840	"2872"	"Nickel ores and concentrates; nickel mattes, etc"	"4digit"	119
841	"2873"	"Aluminium ores and concentrates (including alumina)"	"4digit"	119
842	"2874"	"Lead ores and concentrates"	"4digit"	119
843	"2875"	"Zinc ores and concentrates"	"4digit"	119
844	"2876"	"Tin ores and concentrates"	"4digit"	119
845	"2877"	"Manganese ore and concentrates"	"4digit"	119
846	"2879"	"Ores and concentrates of other non-ferrous base metals"	"4digit"	119
847	"2881"	"Ash and residues, nes"	"4digit"	119
848	"2882"	"Other non-ferrous base metal waste and scrap, nes"	"4digit"	119
849	"2890"	"Ores and concentrates of precious metals, waste, scrap"	"4digit"	119
850	"2911"	"Bones, ivory, horns, coral, shells and similar products"	"4digit"	120
851	"2919"	"Other materials of animal origin, nes"	"4digit"	120
852	"2922"	"Natural gums, resins, lacs and balsams"	"4digit"	120
853	"2923"	"Vegetable plaiting materials"	"4digit"	120
